66.386442,66.422416,64.384893,64.708005,64.862952,17937786.614380
67.435477,67.392270,65.152513,65.631048,65.720215,19237724.255503
68.441182,68.323889,65.917322,66.531675,66.544335,20453536.534364
69.399735,69.213579,66.685182,67.396754,67.325646,21546086.940850
70.301253,70.051170,67.459719,68.211516,68.055599,22426982.209266
71.136109,70.833141,68.240534,68.963574,68.725726,23021365.833611
71.899694,71.553608,69.023696,69.639999,69.327845,23228009.061463
72.584684,72.193127,69.801084,70.239761,69.871538,22913698.518784
73.168446,72.758561,70.567739,70.824622,70.429327,22020905.716229
73.701002,73.316917,71.333756,71.460739,71.069152,20663353.022380
74.291257,73.850086,72.093829,72.074380,71.741241,18833510.518778
74.948078,74.260861,72.879782,72.634623,72.510787,16653100.564496
75.571190,75.373958,74.020396,73.920686,74.188955,15837580.372454
77.358002,77.977963,75.757509,75.597280,76.362938,18699183.873911
78.844407,77.806673,75.071113,73.516575,74.923305,20714217.227084
75.128377,75.151546,71.785833,71.024571,73.322058,20743771.499581
75.905331,76.213690,73.353995,72.592142,74.649035,28283805.818171
81.075858,82.375688,77.525479,77.828306,78.577185,47395946.364082
84.308309,88.311925,81.387118,84.533081,84.215942,48208629.687835
87.757154,91.845994,86.833192,88.857488,88.715807,40130854.877127
90.379953,93.997494,90.559616,91.741894,91.745990,35915161.217082
92.685838,95.630651,93.317840,93.885551,93.966117,33498427.752466
95.566253,97.033457,95.655882,95.302740,95.476620,29623423.455955
98.013499,97.694688,97.217977,95.872603,96.341835,21887970.659901
98.161062,96.960914,97.248061,95.507673,96.401289,13535320.953376
96.297292,94.961713,95.662251,94.246236,95.347257,8759043.382266
94.874532,94.005605,94.222835,93.755233,94.515347,7670681.438134
93.791664,93.922736,93.163304,93.473118,93.767177,11324483.422608
91.574838,92.578726,90.647483,91.434453,91.289552,20630384.427137
89.286290,90.778375,87.896070,88.984524,88.489917,29595142.432184
87.728664,89.596015,86.321163,87.548173,87.013818,35149892.711640
87.017325,89.098523,85.901196,86.956546,86.611908,38313098.374773
86.768844,88.744993,86.053559,86.508885,86.433364,38846223.614193
86.419154,87.883218,86.037947,85.601562,85.746913,36358891.685356
85.377148,86.279694,85.377214,84.322286,84.536173,30855432.948817
84.252042,84.738929,84.599448,83.336620,83.483579,24157842.225409
83.925147,84.074124,84.449177,83.067148,83.172042,18561865.861554
84.309101,84.173500,84.854061,83.322844,83.479404,15077327.064447
84.960569,84.651300,85.504619,83.884639,84.149460,13127913.137446
85.694385,85.321866,86.242566,84.638599,85.030262,12220515.229667
86.471896,86.083593,87.044850,85.534391,86.038422,11792648.870737
87.272553,86.907633,87.902169,86.549345,87.131526,11697444.491375
88.124274,87.783502,88.802666,87.606866,88.225109,11754278.282190
88.950044,88.607504,89.665289,88.562585,89.166613,11629389.237390
89.660976,89.279514,90.371874,89.254619,89.821977,11211519.305421
90.101121,89.624861,90.785245,89.523061,90.056963,10207518.855307
90.112312,89.480978,90.768884,89.254376,89.783323,8776964.193725
89.586883,88.735542,90.210668,88.401992,88.935034,7265234.995026
88.590838,87.498174,89.137833,87.121968,87.604122,6051252.052438
87.468906,86.251073,87.858271,85.886976,86.226619,5422670.961554
86.599520,85.520076,86.773249,85.185509,85.340069,5596206.983178
86.074353,85.405836,86.061772,85.122312,85.152621,6845028.947494
85.858014,85.730090,85.795108,85.526701,85.605977,9502747.196181
85.983805,86.412250,86.166432,86.289076,86.607611,13110628.950349
86.432953,87.355991,87.104904,87.195585,87.762398,15504455.991025
87.145680,88.201208,88.103822,87.774342,88.372481,14452496.140314
87.967033,88.768064,88.931015,88.051577,88.455532,10959074.187077
88.853328,89.301247,89.815284,88.492772,88.685269,7918318.453715
89.890153,90.060835,90.908874,89.311474,89.402251,6267324.114444
91.020813,91.022517,92.105081,90.381068,90.457156,5528580.163144
92.116519,92.042862,93.250175,91.512072,91.612272,5252091.791640
93.107847,93.039699,94.279864,92.614914,92.740345,5218782.969435
94.036638,94.045006,95.226031,93.707709,93.845439,5379011.788690
94.975989,95.097632,96.125048,94.801933,94.942984,5737070.259092
95.929511,96.157009,96.949057,95.837269,95.981422,6306231.067235
96.804564,97.092277,97.618672,96.689641,96.836790,7015754.946435
97.465741,97.762942,98.055878,97.249604,97.390835,7745525.343137
97.845195,98.116574,98.242146,97.491630,97.610342,8414463.597388
97.985209,98.213381,98.226589,97.479797,97.560055,9059580.485626
97.988500,98.164281,98.093550,97.315915,97.347260,9728273.294339
97.968227,98.090941,97.931426,97.110736,97.093494,10547732.668112
97.962060,98.045180,97.787357,96.933117,96.871313,11518879.575578
98.007776,98.077804,97.700560,96.851885,96.750165,12753525.416491
98.202768,98.274614,97.738541,96.933196,96.811947,14453695.974527
98.526962,98.577102,97.883723,97.107388,96.994177,16392649.976967
98.834039,98.845919,98.024760,97.266767,97.167564,18425711.524023
99.086328,99.069187,98.135694,97.413887,97.325670,20635624.251069
99.288889,99.237041,98.227064,97.533107,97.456054,22584939.561559
99.406949,99.323805,98.271475,97.603137,97.530935,24148000.297649
99.440531,99.331446,98.266856,97.622535,97.547858,25265551.085318
99.410767,99.272613,98.220298,97.592037,97.509347,25978265.756507
99.313414,99.152823,98.126720,97.515639,97.419322,26384221.718253
99.139508,98.958896,97.984287,97.384186,97.267131,26306972.118259
98.912181,98.722852,97.806804,97.225493,97.083155,26045844.364024
98.670549,98.477208,97.620312,97.056953,96.892890,25663545.407439
98.410036,98.211194,97.419436,96.864791,96.683214,25142477.680052
98.141640,97.938973,97.205543,96.657842,96.465795,24754908.218844
97.899043,97.686028,96.995462,96.446778,96.259805,24614901.262964
97.695962,97.446595,96.790175,96.212626,96.053674,24622310.650129
97.480553,97.164361,96.554421,95.916302,95.803456,24545378.814448
97.240612,96.818199,96.289605,95.561338,95.500745,24199846.284504
97.020845,96.476614,96.036908,95.226566,95.221485,23752289.495618
96.899529,96.175758,95.855330,94.931443,94.982499,22750049.898089
96.797029,95.858276,95.685660,94.651547,94.730426,21393321.199972
96.564241,95.398777,95.428039,94.351639,94.360668,19704530.987264
96.165075,94.951779,95.077630,94.261463,94.060524,18773488.127453
96.140052,95.049652,95.050344,94.631650,94.250674,18158838.810174
95.868290,95.145638,95.071951,94.960032,94.506144,16703299.655623
94.896245,95.054013,94.812514,94.710946,94.217766,15134521.353395
95.265143,95.653651,96.132588,95.135933,95.162923,13815415.949822
