66.386442,66.422416,64.384893,64.708005,64.862952,17937786.614380
67.435477,67.392270,65.152513,65.631048,65.720215,19237724.255503
68.441182,68.323889,65.917322,66.531675,66.544335,20453536.534364
69.399735,69.213579,66.685182,67.396754,67.325646,21546086.940850
70.301253,70.051170,67.459719,68.211516,68.055599,22426982.209266
71.136109,70.833141,68.240534,68.963574,68.725726,23021365.833611
71.899694,71.553608,69.023696,69.639999,69.327845,23228009.061463
72.584684,72.193127,69.801084,70.239761,69.871538,22913698.518784
73.168446,72.758561,70.567739,70.824622,70.429327,22020905.716229
73.701002,73.316917,71.333756,71.460739,71.069152,20663353.022380
74.291257,73.850086,72.093829,72.074380,71.741241,18833510.518778
74.948078,74.260861,72.879782,72.634623,72.510787,16653100.564496
75.571190,75.373958,74.020396,73.920686,74.188955,15837580.372454
77.358002,77.977963,75.757509,75.597280,76.362938,18699183.873911
78.844407,77.806673,75.071113,73.516575,74.923305,20714217.227084
75.128377,75.151546,71.785833,71.024571,73.322058,20743771.499581
75.905331,76.213690,73.353995,72.592142,74.649035,28283805.818171
81.075858,82.375688,77.525479,77.828306,78.577185,47395946.364082
84.308309,88.311925,81.387118,84.533081,84.215942,48208629.687835
87.757154,91.845994,86.833192,88.857488,88.715807,40130854.877127
90.379953,93.997494,90.559616,91.741894,91.745990,35915161.217082
92.685838,95.630651,93.317840,93.885551,93.966117,33498427.752466
95.566253,97.033457,95.655882,95.302740,95.476620,29623423.455955
98.013499,97.694688,97.217977,95.872603,96.341835,21887970.659901
98.161062,96.960914,97.248061,95.507673,96.401289,13535320.953376
96.297292,94.961713,95.662251,94.246236,95.347257,8759043.382266
94.874532,94.005605,94.222835,93.755233,94.515347,7670681.438134
93.791664,93.922736,93.163304,93.473118,93.767177,11324483.422608
91.574838,92.578726,90.647483,91.434453,91.289552,20630384.427137
89.286290,90.778375,87.896070,88.984524,88.489917,29595142.432184
87.728664,89.596015,86.321163,87.548173,87.013818,35149892.711640
87.017325,89.098523,85.901196,86.956546,86.611908,38313098.374773
86.768844,88.744993,86.053559,86.508885,86.433364,38846223.614193
86.419154,87.883218,86.037947,85.601562,85.746913,36358891.685356
85.377148,86.279694,85.377214,84.322286,84.536173,30855432.948817
84.252042,84.738929,84.599448,83.336620,83.483579,24157842.225409
83.925147,84.074124,84.449177,83.067148,83.172042,18561865.861554
84.309101,84.173500,84.854061,83.322844,83.479404,15077327.064447
84.960569,84.651300,85.504619,83.884639,84.149460,13127913.137446
85.694385,85.321866,86.242566,84.638599,85.030262,12220515.229667
86.471896,86.083593,87.044850,85.534391,86.038422,11792648.870737
87.272553,86.907633,87.902169,86.549345,87.131526,11697444.491375
88.124274,87.783502,88.802666,87.606866,88.225109,11754278.282190
88.950044,88.607504,89.665289,88.562585,89.166613,11629389.237390
89.660976,89.279514,90.371874,89.254619,89.821977,11211519.305421
90.101121,89.624861,90.785245,89.523061,90.056963,10207518.855307
90.112312,89.480978,90.768884,89.254376,89.783323,8776964.193725
89.586883,88.735542,90.210668,88.401992,88.935034,7265234.995026
88.590838,87.498174,89.137833,87.121968,87.604122,6051252.052438
87.468906,86.251073,87.858271,85.886976,86.226619,5422670.961554
86.599520,85.520076,86.773249,85.185509,85.340069,5596206.983178
86.074353,85.405836,86.061772,85.122312,85.152621,6845028.947494
85.858014,85.730090,85.795108,85.526701,85.605977,9502747.196181
85.983805,86.412250,86.166432,86.289076,86.607611,13110628.950349
86.432953,87.355991,87.104904,87.195585,87.762398,15504455.991025
87.145680,88.201208,88.103822,87.774342,88.372481,14452496.140314
87.967033,88.768064,88.931015,88.051577,88.455532,10959074.187077
88.853328,89.301247,89.815284,88.492772,88.685269,7918318.453715
89.890153,90.060835,90.908874,89.311474,89.402251,6267324.114444
91.020813,91.022517,92.105081,90.381068,90.457156,5528580.163144
92.116519,92.042862,93.250175,91.512072,91.612272,5252091.791640
93.107847,93.039699,94.279864,92.614914,92.740345,5218782.969435
94.036638,94.045006,95.226031,93.707709,93.845439,5379011.788690
94.975989,95.097632,96.125048,94.801933,94.942984,5737070.259092
95.929511,96.157009,96.949057,95.837269,95.981422,6306231.067235
96.804564,97.092277,97.618672,96.689641,96.836790,7015754.946435
97.465741,97.762942,98.055878,97.249604,97.390835,7745525.343137
97.845195,98.116574,98.242146,97.491630,97.610342,8414463.597388
97.985209,98.213381,98.226589,97.479797,97.560055,9059580.485626
97.988500,98.164281,98.093550,97.315915,97.347260,9728273.294339
97.968227,98.090941,97.931426,97.110736,97.093494,10547732.668112
97.962060,98.045180,97.787357,96.933117,96.871313,11518879.575578
98.007776,98.077804,97.700560,96.851885,96.750165,12753525.416491
98.202768,98.274614,97.738541,96.933196,96.811947,14453695.974527
98.526962,98.577102,97.883723,97.107388,96.994177,16392649.976967
98.834039,98.845919,98.024760,97.266767,97.167564,18425711.524023
99.086328,99.069187,98.135694,97.413887,97.325670,20635624.251069
99.288889,99.237041,98.227064,97.533107,97.456054,22584939.561559
99.406949,99.323805,98.271475,97.603137,97.530935,24148000.297649
99.440531,99.331446,98.266856,97.622535,97.547858,25265551.085318
99.410767,99.272613,98.220298,97.592037,97.509347,25978265.756507
99.313414,99.152823,98.126720,97.515639,97.419322,26384221.718253
99.139508,98.958896,97.984287,97.384186,97.267131,26306972.118259
98.912181,98.722852,97.806804,97.225493,97.083155,26045844.364024
98.670549,98.477208,97.620312,97.056953,96.892890,25663545.407439
98.410036,98.211194,97.419436,96.864791,96.683214,25142477.680052
98.141640,97.938973,97.205543,96.657842,96.465795,24754908.218844
97.899043,97.686028,96.995462,96.446778,96.259805,24614901.262964
97.695962,97.446595,96.790175,96.212626,96.053674,24622310.650129
97.480553,97.164361,96.554421,95.916302,95.803456,24545378.814448
97.240612,96.818199,96.289605,95.561338,95.500745,24199846.284504
97.020845,96.476614,96.036908,95.226566,95.221485,23752289.495618
96.899529,96.175758,95.855330,94.931443,94.982499,22750049.898089
96.797029,95.858276,95.685660,94.651547,94.730426,21393321.199972
96.564241,95.398777,95.428039,94.351639,94.360668,19704530.987264
96.165075,94.951779,95.077630,94.261463,94.060524,18773488.127453
96.140052,95.049652,95.050344,94.631650,94.250674,18158838.810174
95.868290,95.145638,95.071951,94.960032,94.506144,16703299.655623
94.896245,95.054013,94.812514,94.710946,94.217766,15134521.353395
95.265143,95.653651,96.132588,95.135933,95.162923,13815415.949822
89.789072,90.561717,88.886980,87.876075,88.118095,30876249.798472
86.941354,87.245546,86.427699,84.968874,85.215928,26861367.843283
84.421049,84.608561,84.377391,83.233534,83.306311,22593111.583073
83.598620,83.751665,83.900796,83.104815,83.108740,20187502.060855
84.474407,84.538637,85.045790,84.307828,84.472695,19517183.723325
86.147764,86.122187,86.907368,86.107168,86.504683,18942378.763557
87.838603,87.707453,88.633766,87.729343,88.248166,17204251.806320
89.083346,88.830284,89.830084,88.758873,89.285275,14615486.221866
89.745681,89.346715,90.425556,89.103193,89.615068,11949076.571376
89.776138,89.183975,90.412731,88.774966,89.293025,9424822.620959
89.183504,88.356089,89.782849,87.851160,88.377638,7339697.582855
88.149036,87.093680,88.660035,86.582942,87.052968,5880464.144243
87.072920,85.927217,87.397878,85.450520,85.773962,5222462.461021
86.286017,85.330509,86.358210,84.868769,85.024003,5575953.343373
85.806739,85.310419,85.672995,84.871707,84.947451,7279314.145527
85.630308,85.708051,85.493492,85.327403,85.517799,10667790.599630
85.830947,86.527175,86.094614,86.201240,86.673368,14608787.969316
86.376145,87.534686,87.180927,87.076098,87.757130,15949386.293511
87.156839,88.242993,88.122651,87.439160,88.052689,13108868.097765
87.942936,88.650325,88.884099,87.647753,88.020835,9009160.603089
88.817166,89.142213,89.804177,88.209449,88.423622,6352487.141546
89.876120,89.931564,90.970495,89.211550,89.394200,5081615.073323
91.034305,90.955786,92.244368,90.480378,90.690547,4542012.098828
92.198051,92.113882,93.497860,91.855026,92.097183,4395205.808475
93.344463,93.353580,94.679205,93.251705,93.508369,4525432.471913
94.484173,94.632079,95.763359,94.607408,94.864784,4921608.689087
95.626640,95.886917,96.714961,95.828739,96.088725,5605009.602491
96.658693,96.948983,97.435133,96.742770,97.009009,6484695.175044
97.339791,97.579504,97.792490,97.172284,97.431335,7313957.029972
97.548385,97.693448,97.751002,97.097157,97.323901,7984662.163372
97.421960,97.456839,97.431529,96.694160,96.868021,8648993.382967
97.231671,97.162122,97.046414,96.225588,96.349834,9508491.060055
97.111114,96.947130,96.725666,95.823904,95.918751,10457159.977532
97.062124,96.819569,96.485479,95.517011,95.605589,11502656.063841
97.072116,96.774581,96.327427,95.323884,95.424209,12623816.215799
97.161417,96.834004,96.274474,95.268936,95.395437,13765112.763489
97.333242,96.979056,96.324317,95.322942,95.483598,14767204.436252
97.604304,97.224843,96.468370,95.475425,95.677585,15835625.574065
97.929249,97.504856,96.663209,95.644881,95.895283,16754111.264856
98.202503,97.728928,96.818756,95.758820,96.052230,17542230.311550
98.389877,97.876507,96.910802,95.814294,96.139587,18255375.608168
98.520447,97.985675,96.968475,95.857895,96.203567,18990352.408762
98.658077,98.112486,97.044788,95.934059,96.294298,19772490.911956
98.813557,98.256744,97.146335,96.032789,96.405153,20490162.706412
98.961505,98.393010,97.248113,96.126901,96.508789,21096603.842790
99.075682,98.496508,97.328164,96.193491,96.581813,21519429.802288
99.144028,98.558963,97.376781,96.228191,96.618876,21772854.511304
99.176346,98.594184,97.403192,96.248176,96.636613,21930638.736833
99.203137,98.631854,97.431818,96.279902,96.662861,22080465.705694
99.248454,98.691451,97.480517,96.335379,96.712088,22247224.033690
99.307536,98.764365,97.543572,96.402097,96.772895,22384235.239125
99.365997,98.836956,97.606410,96.466947,96.831414,22508945.678467
99.419435,98.907100,97.664450,96.529779,96.886716,22664141.768462
99.474496,98.982062,97.724233,96.597613,96.946243,22864640.091963
99.532689,99.059270,97.786664,96.666498,97.006840,23072983.906753
99.592821,99.140091,97.849417,96.739278,97.070486,23349633.899761
99.658862,99.226047,97.916571,96.816473,97.138517,23655084.296829
99.723019,99.309642,97.982433,96.892296,97.204818,23953033.264656
99.782683,99.390410,98.045743,96.967863,97.270141,24248161.800278
99.840520,99.468976,98.108782,97.042705,97.334719,24519308.991993
99.895895,99.545495,98.170039,97.117517,97.398916,24797118.276871
99.954687,99.625407,98.233888,97.196530,97.467430,25103155.990047
100.015925,99.705667,98.299968,97.275524,97.536724,25396310.003979
100.072281,99.779075,98.361361,97.348462,97.600039,25677882.056607
100.125943,99.850535,98.419551,97.421820,97.662799,26006202.718229
100.181579,99.922546,98.479595,97.497653,97.727695,26334847.718597
100.236992,99.993468,98.539872,97.574818,97.793369,26656539.159227
100.290750,100.062556,98.599311,97.653024,97.859572,26970865.042252
100.348478,100.134292,98.661140,97.733948,97.929231,27303934.636731
100.408100,100.202341,98.722153,97.807503,97.993845,27613507.203943
100.453083,100.251751,98.768509,97.860724,98.038983,27888388.674195
100.473962,100.278087,98.793922,97.895385,98.063485,28164909.370000
100.485670,100.299724,98.812677,97.932730,98.087675,28511476.277567
100.504867,100.327241,98.839830,97.980004,98.121462,28842891.306145
100.527555,100.354152,98.870743,98.028289,98.156782,29121592.522574
100.541509,100.370107,98.894542,98.068208,98.183217,29351875.223763
100.541857,100.372448,98.906844,98.098667,98.198706,29561213.969571
100.531814,100.365327,98.910555,98.123586,98.207493,29764775.979335
100.510194,100.344504,98.904609,98.137220,98.204746,29908953.317876
100.473394,100.306657,98.883519,98.135339,98.185653,30049499.377347
100.423001,100.252596,98.846156,98.116683,98.149023,30230419.036270
100.354927,100.176002,98.787879,98.073200,98.086811,30417472.642154
100.258260,100.067404,98.699362,97.996117,97.989352,30590781.297935
100.128252,99.923793,98.576627,97.881793,97.853759,30731211.209072
99.961633,99.738666,98.416744,97.720093,97.672701,30744250.503255
99.740918,99.495400,98.207590,97.496720,97.432904,30550970.908333
99.452828,99.187417,97.943594,97.215902,97.139094,30174019.158102
99.120103,98.846294,97.648245,96.917586,96.836948,29793436.128802
98.800209,98.520908,97.368574,96.641359,96.578612,29489410.192443
98.533819,98.224079,97.127714,96.382778,96.365792,29273904.627503
98.310664,97.941423,96.908939,96.132888,96.175530,29409631.626821
98.162850,97.699294,96.732848,95.924344,96.014120,30079377.988590
98.185145,97.572224,96.657468,95.811546,95.919033,31258009.651465
98.396379,97.538479,96.674857,95.747326,95.849798,32160495.361275
98.532964,97.346415,96.603094,95.564469,95.619562,31471071.718420
98.184346,96.816499,96.234229,95.309180,95.217937,29057550.960572
97.540571,96.284601,95.811358,95.249453,94.989004,24899872.297991
96.437340,95.652540,95.341288,95.176617,94.804230,19848695.176936
95.061572,95.239812,94.899379,94.805757,94.355463,16215096.428273
95.286963,95.674314,96.138621,95.142078,95.169297,13927339.114953
53.299187,53.069234,53.747046,53.031424,53.296544,4430626.393680
54.103323,54.086196,54.534438,53.886027,54.114231,4950368.550804
55.019596,55.184870,55.413563,54.805553,55.011250,5629868.085473
56.020598,56.314594,56.346495,55.759385,55.959927,6443034.082259
57.080474,57.447753,57.299764,56.727688,56.938978,7372247.605797
58.179867,58.574931,58.248892,57.699976,57.931824,8413452.230285
59.305680,59.691614,59.178935,58.669339,58.925251,9552417.045368
60.445090,60.793623,60.080855,59.632626,59.910069,10766482.716251
61.588674,61.879818,60.950935,60.588885,60.879161,12041005.786846
